"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"300x300k40s94113",300,300,40,81694,8189,117,6,4,1024,0,0,1,10,50,14032631735283193856,51,0,0,51,43,8.57,0.2,0.01,0.2,28246.67,28246.67,45058.44,11932.42,47824.45,1093,1093,895.92,292.72,900,3716,3716,4157.92,830.28,4494,12876,12876,21618.14,6586.3,13428,18,18,19,2.21,11,3.4,3.4,5.54,3.08,4.99,1.25,1.25,1.23,0.03,1.21,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,2048,0,0,1,7.74,50,1.4042770338691e+19,51,0,0,51,27,4.22,0.15,0.01,0.15,45750.12,45750.12,47443.43,9915.82,31641.44,1095,1095,838.08,257.06,1210,3894,3894,4242.73,696.73,3556,15397,15397,22990.63,4812.06,18085,17,17,18.65,1.81,21,3.56,3.56,6.07,4.19,2.94,1.18,1.18,1.19,0.01,1.19,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,4096,0,0,1,6.18,50,14032631259761350656,51,0,0,51,2,0.37,0.12,0.01,0.12,36385.33,36385.33,53917.27,10601.35,51012.15,428,428,656.84,214.85,669,3443,3443,4483.35,855.03,4031,13493,13493,27199.84,6563.69,26705,19,19,18.84,1.89,21,8.04,8.04,8,4.39,6.03,1.17,1.17,1.17,0.01,1.19,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,64,0,0,1,119.4,50,1.4033259071754e+19,51,0,0,51,41,98.66,2.34,0.2,2.11,62542.3,62542.3,43449.45,9400.14,33952.76,1131,1131,906.33,183.16,1220,5001,5001,4101.9,825.98,3230,7707,7707,16593.29,6016.11,14784,14,14,16.08,2.17,17,4.42,4.42,4.75,1.48,2.65,1.59,1.59,1.52,0.06,1.61,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,32,0,0,1,197.35,50,1.4033243690783e+19,51,0,0,51,37,147.91,3.87,0.4,3.01,76479.63,76479.63,83498.06,19520.36,95568.91,1243,1243,1941.08,403.68,2414,7720,7720,8196.08,831.41,8433,7588,7588,17809.84,6540.4,14461,5,5,8.31,1.72,6,6.21,6.21,4.46,1.31,3.49,1.52,1.52,1.64,0.11,1.6,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0,0,1,30.93,50,14032396850312613888,51,0,0,51,45,27.9,0.61,0.05,0.68,16861.74,16861.74,28304.37,7677.71,14552.4,613,613,545.94,147.52,758,2292,2292,2822.08,604.41,2329,5894,5894,15250.92,5211.79,9484,20,20,24.29,3.17,24,3.74,3.74,5.7,2.43,3.07,1.35,1.35,1.37,0.03,1.36,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,128,0,0,1,64.45,50,14033272991054778368,51,0,0,51,4,6.12,1.26,0.12,1.29,21456.59,21456.59,29371.24,7929.07,22611.57,754,754,586.67,118.72,499,2589,2589,2815.06,640.35,2354,5383,5383,14042.2,5017.08,16070,20,20,23.14,2.81,27,3.43,3.43,5.08,1.91,4.72,1.41,1.41,1.44,0.05,1.38,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,512,0,0,1,17.5,50,14033251044815720448,51,0,0,51,38,13.3,0.34,0.02,0.35,18135.88,18135.88,27437.87,7286.75,29516.15,838,838,576.2,158.7,577,2200,2200,2819.02,637.44,3156,5670,5670,16176.69,5266.17,16207,18,18,23.51,2.98,25,2.63,2.63,7.41,16.39,5.47,1.3,1.3,1.31,0.03,1.31,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,2048,0,0,1,8.51,50,14033243612858808320,51,0,0,51,34,5.95,0.17,0.01,0.17,15705.65,15705.65,29657.79,6657.9,25481.23,755,755,524.16,152.93,578,1954,1954,2854.37,499.17,2542,9272,9272,19502.1,5288.42,11992,24,24,24.78,2.64,25,2.59,2.59,6.35,3.71,4.4,1.18,1.18,1.19,0.02,1.16,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,1024,0,0,1,11.02,50,14033250893900281856,51,0,0,51,34,7.55,0.22,0.02,0.21,16463.07,16463.07,29038.8,6690.53,30581.84,867,867,556.75,174.04,299,2103,2103,2857.9,458.26,2592,5935,5935,18634.82,5149.49,19330,20,20,24.47,2.27,25,2.43,2.43,6.21,4.23,8.67,1.28,1.28,1.24,0.02,1.24,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,4096,0,0,1,7.02,50,14033284701479409664,51,0,0,51,50,6.97,0.14,0,0.14,28934.85,28934.85,33999.71,8257.74,48281.54,338,338,418.27,137.07,109,2522,2522,3078.45,639.88,3913,13095,13095,23434.45,5268.31,30205,22,22,25.24,1.82,25,7.46,7.46,9.32,7.31,35.9,1.19,1.19,1.16,0.01,1.16,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,64,0,0,1,156.68,50,14042729479105804288,51,0,0,51,47,147.77,3.07,0.31,2.71,15974.56,15974.56,28495.71,7565.04,46152.63,616,616,566.63,130.83,278,1887,1887,2630.12,413.79,2610,5489,5489,15143.71,5490.76,30612,18,18,23.08,3.12,26,3.06,3.06,5.01,1.86,9.39,1.42,1.42,1.47,0.05,1.47,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,32,0,0,1,302.77,50,1.4033250559409e+19,51,0,0,51,49,296.46,5.94,0.56,5.38,43385.31,43385.31,42905.52,9801.07,67010.73,1085,1085,953.76,188.85,675,4841,4841,4140.73,899.47,5737,4630,4630,14797.31,5727.24,28018,11,11,15.59,2.45,18,4.46,4.46,4.59,1.7,8.5,1.5,1.5,1.57,0.07,1.66,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0,0,1,36.66,50,14033244268132112384,51,0,0,51,44,32.66,0.72,0.05,0.71,17268.41,17268.41,21050.38,4284.61,22278.83,47,47,412.67,99.01,444,1771,1771,2071.37,422.73,2029,4433,4433,14862.49,4612.57,21306,20,20,29.84,3.07,31,37.68,37.68,5.87,4.84,4.57,1.32,1.32,1.36,0.03,1.37,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,128,0,0,1,75.92,50,14041116977324281856,51,0,0,51,13,21.58,1.49,0.12,1.63,16702.46,16702.46,21889.9,4219.19,16986.47,282,282,405.47,92.35,507,1968,1968,2115.53,317.89,1715,6691,6691,13918.22,3895.46,11044,21,21,28.76,3.71,28,6.98,6.98,5.57,1.82,3.38,1.37,1.37,1.4,0.04,1.37,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,512,0,0,1,19.83,50,14042726971154200576,51,0,0,51,22,8.93,0.39,0.03,0.36,19928.26,19928.26,20812.25,3986.08,23242.17,225,225,410.96,102.75,305,2060,2060,2100.41,368.3,1855,6236,6236,13313.06,3883.1,21272,20,20,27.59,2.96,30,9.16,9.16,5.56,2.16,6.08,1.29,1.29,1.32,0.03,1.3,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,1024,0,0,1,12.69,50,14033387262455437312,51,0,0,51,3,0.98,0.25,0.01,0.24,16058.99,16058.99,21365.53,4562.38,19983.52,560,560,427.55,105.48,459,2062,2062,2142.08,434.46,2112,7757,7757,17033.43,4217.22,12676,25,25,29.63,2.98,26,3.68,3.68,5.41,1.99,4.6,1.23,1.23,1.24,0.02,1.24,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,4096,0,0,1,7.5,50,14033251048051902464,51,0,0,51,1,0.29,0.15,0,0.14,23391.14,23391.14,25440.22,4019.22,22941.08,517,517,307.61,94.33,464,2574,2574,2470.57,458.8,3071,14562,14562,21621.69,3443.13,17820,31,31,30.29,2.13,33,4.98,4.98,8.97,4.03,6.62,1.17,1.17,1.16,0.01,1.16,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,2048,0,0,1,9.1,50,14033250559344879616,51,0,0,51,32,5.91,0.18,0.01,0.18,16833.87,16833.87,23639.02,5295.09,19975.96,46,46,381.78,105.8,373,1801,1801,2318.88,550.78,2001,8279,8279,18330.37,4455.43,15909,23,23,29.37,2.71,28,39.15,39.15,7.35,6.02,5.36,1.21,1.21,1.19,0.01,1.19,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,32,0,0,1,513.82,50,14033243727748554752,51,0,0,51,2,31.27,10.07,0.63,10.51,14714.55,14714.55,18228.13,3255.12,19127.8,363,363,307.37,72.12,232,2356,2356,1731.45,322.29,1496,4572,4572,12111.18,3751.04,11565,24,24,30.33,3.47,34,6.49,6.49,6.05,2.15,6.45,1.41,1.41,1.46,0.04,1.43,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,64,0,0,1,188.11,50,14033237009450489856,51,0,0,51,22,85.93,3.69,0.32,4.01,17020.1,17020.1,21590.3,4352.52,17824.52,448,448,399.41,80.41,462,1780,1780,2036.8,439.95,1786,6473,6473,13174.1,3725.77,12850,21,21,26.61,3.34,28,3.97,3.97,5.34,1.63,3.87,1.4,1.4,1.45,0.04,1.42,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,32,0,0,1,398.03,50,14033285405961084928,51,0,0,51,10,83.54,7.8,0.77,8.14,18058.74,18058.74,28202.39,7477.87,29041.72,491,491,575.96,139.53,587,1855,1855,2644.14,443.26,3543,3624,3624,12905.88,5837.43,15680,16,16,20.16,3.16,23,3.78,3.78,5.03,2.23,6.04,1.51,1.51,1.51,0.05,1.44,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0,0,1,122.43,50,14033273102907176960,51,0,0,51,28,70.96,2.4,0.19,2.67,15759.77,15759.77,24760.57,5027.39,24441.36,899,899,622.47,162.38,668,2413,2413,3095.49,846.8,3262,873,873,10488.18,5779.11,3473,14,14,18.96,3.19,19,2.68,2.68,5.52,2.85,4.88,1.38,1.38,1.42,0.04,1.35,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,1024,0,0,1,32.69,50,14032627915586613248,51,0,0,51,16,10.68,0.64,0.03,0.65,22684.35,22684.35,26557.02,4456.13,22405.99,504,504,630.61,127.9,832,2713,2713,3202.67,590.69,2845,2050,2050,14207.02,6766.21,10514,14,14,20.92,3.41,20,5.38,5.38,5.39,2,3.42,1.26,1.26,1.29,0.02,1.29,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,512,0,0,1,57.6,50,14032641100238927872,51,0,0,51,40,46.32,1.13,0.08,1.23,21084.36,21084.36,26820.3,4919.91,17992.89,931,931,600.35,171.16,972,3306,3306,3201.43,619.31,2776,3177,3177,11400.41,4808.62,6011,16,16,19.71,2.52,19,3.55,3.55,5.94,2.55,2.86,1.39,1.39,1.37,0.03,1.34,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,2048,0,0,1,22.67,50,14033244130085613568,51,0,0,51,8,4.01,0.44,0.02,0.41,22590.17,22590.17,27938.46,4678.45,30493.62,206,206,530,153.1,529,2833,2833,3514.75,868.69,3220,9491,9491,22916.98,5838.75,21108,21,21,23.06,2.63,25,13.75,13.75,7.28,2.83,6.09,1.22,1.22,1.21,0.02,1.23,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,4096,0,0,1,16.77,50,14042726976287463424,51,0,0,51,37,12.53,0.33,0.01,0.33,30980.99,30980.99,29701.7,4836.42,27444.6,489,489,524.92,137.12,631,3674,3674,3466.92,581.54,2882,14075,14075,24998.37,4758.82,23718,21,21,24.78,2.58,24,7.51,7.51,7.28,3.01,4.57,1.17,1.17,1.17,0.01,1.17,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,32,0,0,1,462.79,50,14042717900259645440,51,0,0,51,16,151.19,9.07,0.81,8.04,16386.98,16386.98,22380.44,3751.69,24511.5,407,407,383.9,108.21,403,1696,1696,2044.65,304.82,2060,6135,6135,13286.92,3972.62,18761,20,20,25.94,2.8,26,4.17,4.17,6.03,3.08,5.11,1.55,1.55,1.49,0.04,1.5,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,128,0,0,1,272.33,50,14033250583099174912,51,0,0,51,10,61.16,5.34,0.39,4.91,28982.52,28982.52,26162.14,4817.48,34051.26,859,859,648.82,132.92,597,3305,3305,3276.8,918.97,3647,635,635,11289.47,5714.32,12611,11,11,19.51,3.15,25,3.85,3.85,5.31,2.08,6.11,1.42,1.42,1.47,0.05,1.45,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0,0,1,52.57,50,14041138194770458624,51,0,0,51,29,30.06,1.03,0.11,1.05,175274.83,175274.83,106741.57,38670.34,139648.58,4185,4185,4651.82,1050.48,3377,14638,14638,12267.25,2283.55,12493,187,187,16026.57,12801.21,21404,5,5,6.16,1.85,7,3.5,3.5,2.84,1.05,3.7,1.58,1.58,1.47,0.1,1.58,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,512,0,0,1,29.44,50,14033283299321227264,51,0,0,51,39,23.04,0.58,0.05,0.53,75465.94,75465.94,110519.37,41408.63,145997.25,5249,5249,4351.47,1334.22,2781,10847,10847,12534.57,2683.98,13762,6845,6845,22761.8,10356.19,38300,6,6,7.59,1.48,6,2.07,2.07,3.95,4.79,4.95,1.44,1.44,1.3,0.05,1.38,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,1024,0,0,1,19.55,50,14033257768815654912,51,0,0,51,23,9.14,0.38,0.02,0.33,97093.32,97093.32,117210.86,38312.68,190580.01,2703,2703,4031.39,1230.49,3750,10922,10922,13329.27,3061.37,22678,10038,10038,31239.61,12539.43,52907,6,6,8.55,1.4,9,4.04,4.04,4.07,3.23,6.05,1.21,1.21,1.22,0.03,1.25,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,128,0,0,1,114.05,50,14033272811042383872,51,0,0,51,26,59.27,2.23,0.29,2.16,76450.19,76450.19,110614.45,40484.39,74967.08,6199,6199,4398.02,1084.25,4671,13511,13511,13002.75,3005.39,10030,763,763,13170.24,11396.1,12360,4,4,5.45,1.8,6,2.18,2.18,3.23,1.34,2.15,1.61,1.61,1.59,0.11,1.62,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,2048,0,0,1,14.93,50,14033282962747596800,51,0,0,51,30,9.13,0.29,0.01,0.28,140319.75,140319.75,143719.62,43717.04,215053.66,2692,2692,3616.1,961.03,1754,13132,13132,14703.57,3995.4,17027,11651,11651,33816.76,11494.32,44541,7,7,8.57,1.56,10,4.88,4.88,4.62,2.5,9.71,1.2,1.2,1.18,0.02,1.21,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,4096,0,0,1,12.03,50,14041039425040631808,51,0,0,51,18,4.64,0.23,0.02,0.22,118379.57,118379.57,160020.57,41590.46,211655.47,2535,2535,2992,1190.53,2455,11277,11277,15012.73,3735.7,17308,9764,9764,38515.18,14543.74,66610,6,6,8.57,1.62,10,4.45,4.45,7.26,8.14,7.05,1.17,1.17,1.16,0.02,1.14,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,64,0,0,1,237.28,50,14033243508107339776,51,0,0,51,16,75.85,4.65,0.68,4.76,97844.93,97844.93,117348.56,41987.64,140334.57,4628,4628,4198,1028.6,3246,12618,12618,13251.73,2751.83,11232,178,178,8949.27,9168.99,17471,4,4,4.98,1.58,7,2.73,2.73,3.48,1.54,3.46,1.56,1.56,1.68,0.14,1.74,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,128,0,0,1,166.36,50,14033236936987148288,51,0,0,51,46,152.13,3.26,0.39,3.54,57932.35,57932.35,61052.19,14076.2,46529.11,1374,1374,1856.57,404.44,2246,6750,6750,6976.41,1214.23,5418,653,653,11486.84,8677.88,4803,8,8,9.22,1.85,9,4.91,4.91,4.03,1.52,2.41,1.49,1.49,1.54,0.08,1.54,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0,0,1,73.71,50,14041138163718230016,51,0,0,51,19,29.61,1.44,0.11,1.34,63002.32,63002.32,61540.14,12610.82,76595.7,1013,1013,1845.75,435.63,1476,5366,5366,7039.69,1199.17,7015,522,522,11484.88,6979.86,23458,7,7,8.96,1.8,10,5.3,5.3,4.13,1.57,4.75,1.43,1.43,1.47,0.06,1.45,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,64,0,0,1,712.12,50,14033250900553560064,51,0,0,51,14,209.22,13.96,0.96,16.54,30982.64,30982.64,27624.4,4395.33,21140.3,442,442,627.49,139.6,800,2792,2792,3328.51,871.86,2798,3333,3333,11343.76,6353.74,5794,15,15,18.9,3,16,6.32,6.32,5.77,2.6,3.5,1.52,1.52,1.49,0.05,1.44,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,32,0,0,1,518.37,50,14033272813060057088,51,0,0,51,26,273.99,10.16,1.19,12.34,81780.59,81780.59,114900.46,34832.44,43609.62,5495,5495,4368.24,1096.3,6106,9473,9473,12957.29,3156.66,8942,48,48,11870.2,10273.59,13072,4,4,5.29,1.55,9,1.72,1.72,3.38,1.88,1.46,1.51,1.51,1.65,0.11,1.46,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,512,0,0,1,38.18,50,1.4032397224792e+19,51,0,0,51,13,10.49,0.75,0.06,0.65,57126.15,57126.15,63093.64,15218.31,98232.88,2114,2114,1873.94,450.09,867,5581,5581,7646.57,1520.89,11893,2692,2692,18297.53,9329.43,32679,5,5,10.82,2.23,13,2.64,2.64,4.49,2.08,13.72,1.35,1.35,1.37,0.05,1.3,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,1024,0,0,1,23.2,50,14033235565596774400,51,0,0,51,8,4.34,0.45,0.03,0.47,40882.57,40882.57,62503.32,14194.84,76287.48,2686,2686,1806.76,490.31,2385,6330,6330,7095.06,1265.16,7080,6326,6326,26721.41,9806.98,19132,7,7,12.86,1.88,15,2.36,2.36,4.35,1.84,2.97,1.27,1.27,1.24,0.03,1.23,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,2048,0,0,1,17.51,50,14033245161891827712,51,0,0,51,16,5.81,0.34,0.01,0.34,59040.59,59040.59,75621.69,19720.48,57156.45,1552,1552,1597.63,471.68,1850,6048,6048,8596.22,2230.55,7212,9472,9472,30545.06,9649.15,27730,8,8,13.22,1.87,14,3.9,3.9,6.02,2.84,3.9,1.17,1.17,1.18,0.02,1.17,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,4096,0,0,1,13.61,50,1.4041037998753e+19,51,0,0,51,25,6.74,0.27,0.02,0.23,56405.34,56405.34,85076.28,16879.75,83363.95,2482,2482,1291.27,490.55,1262,6605,6605,8834.76,1846.49,6927,13901,13901,36510.27,10688.08,31403,10,10,13.57,1.69,15,2.66,2.66,8.99,8.65,5.49,1.15,1.15,1.15,0.01,1.15,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,64,0,0,1,406.26,50,14041037969284104192,51,0,0,51,42,340.84,7.96,0.74,7.14,32852.69,32852.69,58727.64,15825.34,76382.44,2227,2227,1894,468.09,1509,5529,5529,6886.82,1577.22,8144,66,66,11132.67,7697.03,25507,4,4,8.98,2.15,12,2.48,2.48,3.97,1.72,5.4,1.55,1.55,1.57,0.08,1.75,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0,0,1,91.8,50,14033387874743566336,51,0,0,51,40,73.86,1.8,0.15,1.74,26772.59,26772.59,43287.61,9873.39,51499.15,1919,1919,1159.02,283.66,1197,4386,4386,5579.37,1674.02,6746,1110,1110,12272.16,7877.17,14840,9,9,12.78,2.58,14,2.29,2.29,5.38,3.1,5.64,1.35,1.35,1.45,0.05,1.41,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,128,0,0,1,204.34,50,14032397173329582080,51,0,0,51,44,179.21,4,0.37,4.78,40776.42,40776.42,43465.55,9609.43,34307.51,1418,1418,1098.39,263.86,1006,7602,7602,5235.75,1311.84,4396,1575,1575,11433.35,8434.8,18890,9,9,12.55,2.3,13,5.36,5.36,5.27,2.65,4.37,1.42,1.42,1.51,0.06,1.5,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,512,0,0,1,42.7,50,14042772275195158528,51,0,0,51,37,31.63,0.84,0.07,0.91,35014.62,35014.62,45510.42,10787.66,32799.46,1780,1780,1138.63,275.95,1587,6933,6933,5590.16,1602.26,4523,1980,1980,12835.43,8722.25,4745,10,10,13.02,3.14,12,3.89,3.89,5.34,2.72,2.85,1.36,1.36,1.39,0.04,1.43,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,2048,0,0,1,19.49,50,14033396858492459008,51,0,0,51,30,11.7,0.38,0.02,0.35,33973.03,33973.03,44734.77,9137.57,50570.13,618,618,1077.76,300.57,1042,4259,4259,5513.22,1568.52,5646,10885,10885,25396.98,6987.07,18994,14,14,16.65,1.62,18,6.89,6.89,5.67,2.74,5.42,1.2,1.2,1.19,0.02,1.17,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,1024,0,0,1,27.56,50,14032390626086590464,51,0,0,51,1,1.06,0.54,0.03,0.5,34507.43,34507.43,44128.35,8054.44,54593.06,1414,1414,1141.39,221.66,1127,4324,4324,5505.2,1438.6,7933,10425,10425,22075.45,6622.57,29586,15,15,16.2,2.19,17,3.06,3.06,5.05,1.7,7.04,1.27,1.27,1.27,0.03,1.34,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,4096,0,0,1,15.24,50,14033396905785344000,51,0,0,51,14,4.48,0.3,0.02,0.3,31202.75,31202.75,52266.29,10326.16,51084.03,1377,1377,897.86,276.19,715,4469,4469,5960.1,1529.95,5621,15495,15495,30870.8,7894.21,18075,15,15,17.82,1.87,16,3.25,3.25,7.64,4.36,7.86,1.16,1.16,1.16,0.01,1.15,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,64,0,0,1,535.22,50,1.4033258094195e+19,51,0,0,51,6,73.75,10.49,0.88,9.44,39260.07,39260.07,43733.22,8572.11,42227.28,1131,1131,1124.61,287.48,455,4314,4314,5259.94,1555.68,4095,2847,2847,14666.86,9455.96,16112,8,8,13.59,2.27,15,3.81,3.81,5.22,2.89,9,1.59,1.59,1.55,0.07,1.53,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,32,0,0,1,920.81,50,14042727129684881408,51,0,0,51,45,833.72,18.05,1.74,18.25,55521.03,55521.03,62021.43,17712.84,61650.82,1896,1896,1745,385.95,1528,7886,7886,7572.1,2294.67,9254,144,144,12413.14,7550.01,10461,5,5,9.57,2.1,8,4.16,4.16,4.56,1.61,6.06,1.5,1.5,1.56,0.08,1.43,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0,0,1,108.71,50,14042712084073451520,51,0,0,51,15,33.67,2.13,0.17,1.86,22193.69,22193.69,31279.07,6963.01,41344.48,1145,1145,912.37,169.6,579,3385,3385,4078.78,1198.82,3239,1749,1749,10629.55,6875.56,14274,12,12,15.94,2.56,20,2.96,2.96,4.66,1.71,5.59,1.46,1.46,1.43,0.04,1.43,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,512,0,0,1,52.4,50,14033420729306669056,51,0,0,51,27,28.59,1.03,0.07,1.02,31345.26,31345.26,32537.41,6878.66,34614.12,1117,1117,865.29,205.15,513,4393,4393,4098.98,872.42,5758,354,354,13247.27,8650.69,34466,10,10,16.63,3.05,22,3.93,3.93,5.09,1.82,11.22,1.32,1.32,1.37,0.03,1.36,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,128,0,0,1,248.2,50,1.4032396840226e+19,51,0,0,51,18,92.57,4.86,0.37,4.74,21564.63,21564.63,31514.91,6775.3,39597.41,707,707,809.61,194.67,964,3186,3186,3834.16,1132.66,6170,1237,1237,12340.22,7389.4,4176,13,13,16.16,3.53,16,4.51,4.51,5.04,1.92,6.4,1.5,1.5,1.49,0.05,1.51,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,1024,0,0,1,29.8,50,14041319183560386560,51,0,0,51,44,26.15,0.58,0.03,0.58,30310.59,30310.59,33075.28,6498.27,33418.51,1195,1195,776.04,207.46,437,3694,3694,4064.67,989.3,3645,4876,4876,17503.67,6311.99,5150,17,17,18.69,2.62,12,3.09,3.09,5.79,2.78,8.34,1.3,1.3,1.29,0.02,1.27,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,4096,0,0,1,17.04,50,14041050299405545472,51,0,0,51,9,3.37,0.33,0.01,0.32,28181.42,28181.42,37604.54,7417.56,36763.78,1040,1040,683.55,224.68,432,3268,3268,4444.94,1071.57,3976,12211,12211,27135.82,5620.03,34558,20,20,21,2.42,23,3.14,3.14,8.67,9.89,9.2,1.17,1.17,1.16,0.01,1.17,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,2048,0,0,1,20.89,50,14033387105198714880,51,0,0,51,28,11.9,0.41,0.02,0.39,23589.6,23589.6,35205.66,7704.78,39784.62,1080,1080,755.18,196.3,544,3452,3452,4253.43,1036.96,4328,12245,12245,24418.71,5986.63,21566,20,20,20.06,1.98,19,3.2,3.2,6.16,2.66,7.96,1.16,1.16,1.2,0.02,1.18,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,32,0,0,1,1622.51,50,14033283642573119488,51,0,0,51,29,953.09,31.81,2.33,28.31,23101.32,23101.32,26390.51,4453.08,28213.78,589,589,622.22,158.35,329,2658,2658,3269.35,711.99,4009,261,261,11710.33,6566.85,25423,16,16,19.82,3.17,23,4.51,4.51,6,3.99,12.19,1.45,1.45,1.48,0.04,1.49,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,64,0,0,1,646.5,50,14041116341655554048,51,0,0,51,44,565.79,12.67,1.08,13.86,26011.43,26011.43,32795.56,6028.48,32778.5,741,741,817.14,167.4,918,2933,2933,3929.29,964.46,4009,1601,1601,12207.96,7762.45,4909,13,13,16.57,2.66,14,3.96,3.96,5.11,1.9,4.37,1.4,1.4,1.51,0.06,1.46,0,0,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,256,0,0,1,249.81,50,14042372903971577856,51,0,0,51,33,168.8,4.9,0.37,5.2,32232.88,32232.88,50859.22,13241.84,40716.26,1237,1237,908.96,183.92,1014,4977,4977,4563.9,910.05,3835,8701,8701,23323.73,8294.84,14975,15,15,21.86,3.07,22,4.02,4.02,5.23,1.41,3.78,1.44,1.44,1.45,0.03,1.43,0,0,0,0
